elapsed_us,t_us,tick,sub_index,secondary_status,sensor_status,reference_accel_x,reference_accel_y,reference_accel_z,unknown_middle_s32_0,unknown_middle_s32_1,unknown_middle_s32_2,mag_body_x,mag_body_y,mag_body_z,mag_body_norm,mag_world_x,mag_world_y,mag_world_z,orientation_method,orientation_span_us,nearest_q_age_us,q_w,q_x,q_y,q_z,unknown_lead_hex,unknown_p28,unknown_p29_low,unknown_p32_bits23,unknown_p35_bits23,unknown_or_escalation_p38,unknown_p39,native_hex
307400,268275248,1607,7,0x00,0x0D,6100073.431510557,-45651616.187330805,278630928.4114781,4015874,-2091993,-1426065433,0.03164722560986011,-0.060334393755103105,0.3671914364218229,0.3734586147622234,-0.045452002594984345,0.2697357703780899,-0.25425984067241664,slerp,14776,7270,-0.3031739822824462,0.9117135387824314,-0.18154669491467146,-0.2095346206080945,A72FF23591D0727A24F57801,0x01,0x00,0x00,0x00,0x09,0x01,4776000DA72FF23591D0727A24F5780102473D002714E0FFE7F7FFAA0140EA163050D40378420901
322464,268290312,1618,7,0x00,0x0D,6154699.953051017,-45856409.76938979,278653419.4278093,809322114,-986073,234879987,0.032108480719963334,-0.060335068104679285,0.3669311374854196,0.37324219299763584,-0.04500013604134041,0.2694785094316835,-0.25429521297976376,slerp,14995,-7437,-0.30317095271394784,0.9117104246240191,-0.18154931385359793,-0.20955028442284646,872DF2258AD0FA7A24F16F01,0x01,0x00,0x00,0x0C,0x00,0x01,5276000D872DF2258AD0FA7A24F16F0182463D3027F4F0FFF3FBFF0D01C03F171050D4FF6B420001
352398,268320246,1642,7,0x00,0x0D,6357608.515337423,-45748858.503067486,278453918.13496935,-1338162113,-15323,117438823,0.03348819995281596,-0.060393062168230274,0.36667218724816864,0.373118311525301,-0.0437505540734183,0.2690788754964658,-0.2547542387779209,slerp,14996,-7475,-0.3031681826804589,0.9117049097028599,-0.18155291922778566,-0.2095751611088425,8729F2A581D0527B24F58501,0x00,0x00,0x00,0x0C,0x00,0x01,6A76000D8729F2A581D0527B24F585013F443DB025C4FFFF67F9FF0600803F185045D4FF5F420001
389915,268357763,1672,7,0x00,0x0D,6350456.397663148,-45705770.66401115,278533347.9152891,-532854784,-1407962,1476392927,0.03337221182571398,-0.06024807700935279,0.36678817537527064,0.3731984738722621,-0.043968173003557945,0.2690678996510103,-0.2548457691245992,slerp,15063,-7510,-0.30316324483218565,0.9116968096507747,-0.18155996889183323,-0.20961143087011214,A725F25574D0527C24F98301,0x01,0x00,0x00,0x04,0x12,0x01,8876000DA725F25574D0527C24F9830100483DE02684EAFFDFF7FF5701002A183060D45765421201
419868,268387716,1696,7,0x00,0x0D,6147842.628015183,-45715598.13934125,278846356.41777885,-1606596798,-2042841,-1224739145,0.031991143893709,-0.06010410337483958,0.36710511967607257,0.37336591357876386,-0.0453069074998001,0.26944077500812025,-0.2544622925274649,slerp,16334,7496,-0.3031565706560432,0.9116893162129419,-0.1815714048390884,-0.20964376765362233,071DF2A568D08A7D24F56F01,0x01,0x00,0x00,0x00,0x09,0x01,A076000D071DF2A568D08A7D24F56F0142473DA027D4E0FFB7F6FFB601002A17E07AD40374420901
457332,268425180,1726,7,0x00,0x0D,6258487.488110305,-45581135.86465064,278509516.7377606,809322627,-363482,67107503,0.03348954865196831,-0.06001846097866544,0.3667598526930713,0.37314414784986716,-0.04400352788383467,0.2688548957793502,-0.2549848811672073,slerp,15013,7446,-0.3031520515510739,0.9116815063525041,-0.18157957205855882,-0.20967718909369862,0716F2555BD0A27E24F57D01,0x01,0x00,0x00,0x00,0x00,0x01,BE76000D0716F2555BD0A27E24F57D0183483D302674FAFFAFFAFF0301C03F18C08AD40364420001
487385,268455233,1750,7,0x00,0x0D,6260281.879371212,-45546830.0313062,278604452.9535736,-801289661,42022,33552968,0.032797665986813475,-0.05999047547125421,0.36698913154897056,0.3733035851910846,-0.044678441836149566,0.26911889825840307,-0.2548223344838408,slerp,15013,-7496,-0.30314647480630685,0.9116759639175955,-0.18158767848250856,-0.20970232867272914,A710F23552D0BA7F24018101,0x02,0x00,0x00,0x08,0x09,0x01,D676000DA710F23552D0BA7F24018101434A3DD026A4000048FAFF010280BF17F08FD4AB6E420901
502348,268470196,1761,7,0x00,0x0D,6221572.456084445,-45601396.51623183,278663406.63294166,-801290111,-605146,67106147,0.03244970160550753,-0.06013377475619125,0.3670174542311699,0.37332407598632544,-0.04492286964042529,0.2693163320021087,-0.2546006968003878,slerp,15063,7467,-0.303145798681326,0.9116723050860799,-0.18159085747702675,-0.2097164594438235,E70DF2F54DD0DA7F24F97601,0x01,0x00,0x00,0x0C,0x2D,0x01,E176000DE70DF2F54DD0DA7F24F9760181483DD026C4F6FF63F5FF0301007F176075D4FF6F422D01
532358,268500206,1785,7,0x00,0x0D,6082031.47135034,-45502594.13864031,278604639.99145186,-1342354433,-662490,134216295,0.03164587691070776,-0.05964453413867679,0.36698913154897056,0.37314870313741555,-0.04583809450654569,0.2690988335757234,-0.2544103801210343,slerp,14974,7476,-0.3031460141540658,0.9116643138842426,-0.18159424409408445,-0.20974795208624591,C70EF2A541D03A7F24E96D01,0x01,0x00,0x00,0x0C,0x00,0x01,F976000DC70EF2A541D03A7F24E96D01FF4BFDAF26E4F5FF67FAFF070100EA1610D0D4AF6E420001
569866,268537714,1815,7,0x00,0x0D,6087989.073263495,-45596545.78634817,278583181.3214119,-1879226048,-48090,-1325401449,0.03176051633865739,-0.06004745801044094,0.3671914364218229,0.37342198461410303,-0.04562909218634785,0.26950859165930496,-0.2544151795023307,slerp,14987,-7468,-0.30314572007158797,0.911653729190786,-0.18160757482141823,-0.2097828382453972,A701F26535D0C27F24057701,0x01,0x00,0x00,0x00,0x09,0x01,1777000DA701F26535D0C27F240577014049FD8F2644FFFF97FAFFB00140FF166085D40378420901
599999,268567847,1839,7,0x00,0x0D,6153950.116906475,-45508801.873701036,278571360.34532374,-532854527,-1043418,-1157628897,0.032684375258016186,-0.059759173566626425,0.3668448207396693,0.37311466027870455,-0.044898894947438914,0.268888455972849,-0.25475014659844486,slerp,15012,-7473,-0.30314532868285915,0.9116463875767227,-0.18161534118630765,-0.20980858314629136,67FEF1652AD04A7F24ED7801,0x00,0x00,0x00,0x0C,0x09,0x01,2F77000D67FEF1652AD04A7F24ED780101493DE02614F0FF1FFCFFBA0080AA17D0BAD4FF67420901
637438,268605286,1869,7,0x00,0x0D,6097143.872901679,-45513288.6618705,278826805.64028776,-1606596159,-977881,50328903,0.032105783321658636,-0.06010444054962767,0.3672197591040222,0.37348852267894006,-0.04535493683417606,0.2695010926195951,-0.25456976912922996,slerp,15012,7434,-0.3031374629173895,0.9116385603061923,-0.18162385744113183,-0.20984658288155342,07F6F1B51DD04A8124FD7401,0x01,0x00,0x00,0x04,0x00,0x01,4D77000D07F6F1B51DD04A8124FD7401C1493DA02714F1FF47F5FF0201403F17D07AD45779420001
667477,268635325,1893,7,0x00,0x0D,6158751.0,-45634432.0,278692032.0,1614628931,-658393,-1107298289,0.0329123054147631,-0.06004745801044094,0.36747870934127314,0.37380411832985233,-0.044784364905789374,0.2694562719137359,-0.2551807145273603,nearest,,7463,-0.3031317670205389,0.9116338270434313,-0.18162872479090802,-0.20987115939066409,A7F2F1F510D0AA8224F17A01,0x00,0x00,0x00,0x04,0x12,0x01,6577000DA7F2F1F510D0AA8224F17A0143483D6027F4F5FF0FF8FFBD00C0D4176085D45785421201
