elapsed_us,t_us,tick,sub_index,secondary_status,sensor_status,reference_accel_x,reference_accel_y,reference_accel_z,unknown_middle_s32_0,unknown_middle_s32_1,unknown_middle_s32_2,mag_body_x,mag_body_y,mag_body_z,mag_body_norm,mag_world_x,mag_world_y,mag_world_z,orientation_method,orientation_span_us,nearest_q_age_us,q_w,q_x,q_y,q_z,unknown_lead_hex,unknown_p28,unknown_p29_low,unknown_p32_bits23,unknown_p35_bits23,unknown_or_escalation_p38,unknown_p39,native_hex
276192,2502541383,3223,7,0x00,0x0D,6208118.540616247,-45273567.16339869,278675491.4659197,-1338160125,-15321,-973,0.03280036338511817,-0.05964520848825297,0.36710511967607257,0.3733625364524225,-0.2591276463917804,0.22456819361037164,0.1477212676638594,slerp,14994,7490,0.19095831538233876,-0.47604276163664505,0.16178881311217913,0.8430555087486518,4F1429DA9B4EF92575FE7E01,0x00,0x00,0x00,0x00,0x80,0x01,977C000D4F1429DA9B4EF92575FE7E01034C3DB027C4FFFF33FCFFFF0000C017F0CFD40374428001
313681,2502578872,3253,7,0x00,0x0D,6114432.056701031,-45412600.06373008,278801639.92609453,-1606595455,-1063897,1459615035,0.03141491218086806,-0.0596155371069013,0.3670754482947209,0.373209450192042,-0.2584569661644051,0.2242838437083928,0.14893638845200682,slerp,14938,7445,0.19092973984481035,-0.4759988209195079,0.16178802646854396,0.8430869417903737,CFFD288AAD4E212675F26E01,0xFF,0x0F,0x00,0x08,0x80,0x01,B57C000DCFFD288AAD4E212675F26E01814C3DA027C4EFFF3BF5FF56FF3FBF1670D5D4AB72428001
343712,2502608903,3277,7,0x00,0x0D,6233605.991758607,-45126458.53941247,278844535.6203642,-1342353281,623655,150992924,0.032797665986813475,-0.059299941505251724,0.3670754482947209,0.3732781197679274,-0.2592574915946155,0.2242306365320425,0.14779285973950876,slerp,15046,-7492,0.1909121412218907,-0.4759662868299353,0.16178473106253874,0.8431099269552095,EFF2289AB94EF92475F27A01,0x02,0x00,0x00,0x08,0x80,0x01,CD7C000DEFF2289AB94EF92475F27A017F50FDAF278409001CF8FF080280BF17F00FD5AB72428001
358690,2502623881,3288,7,0x00,0x0D,6265979.422326203,-45170233.24224599,278642724.05561495,-1342353537,-1113050,-1325402117,0.03268167785971149,-0.05950022332937549,0.36684616943882165,0.37307436346646516,-0.25893392029425627,0.22427822334035669,0.14777342160296966,slerp,14960,-7474,0.19090241783044098,-0.4759482310784143,0.161785271117622,0.8431222178600312,2FEC286ABF4E992575F67B01,0x01,0x00,0x00,0x00,0x80,0x01,D87C000D2FEC286ABF4E992575F67B017F4FFDAF2604EFFFFBF7FFB00100AA17D0EAD40368428001
388709,2502653900,3312,7,0x00,0x0D,6096728.324675324,-45313349.71428572,278509445.26406926,-264418623,-1088474,-33556525,0.03210713202081098,-0.059701516677863525,0.36696080886677124,0.373169364048543,-0.25864954221345177,0.22439637844371524,0.148330893338208,slerp,15015,-7475,0.19087528760213607,-0.4759166133720475,0.1617797427654763,0.8431472685895504,CFD728EACB4E292475F27101,0x01,0x00,0x00,0x04,0x80,0x01,F07C000DCFD728EACB4E292475F27101C14A3DF02664EFFFD3F7FFFD01803F1780C5D4576D428001
426118,2502691309,3342,7,0x00,0x0D,6065618.57329463,-45541087.3904209,278346555.2162554,-2143466942,-35803,1627389295,0.03176321373696209,-0.06004745801044094,0.36658721920157067,0.3728280947599792,-0.25803932923255685,0.22446147840694317,0.14843698165530572,slerp,13780,6230,0.19085296858814046,-0.4758794048397234,0.16177856712585123,0.8431735477641548,AFC328EAD94E212475FA7101,0x00,0x00,0x00,0x00,0x80,0x01,0E7D000DAFC328EAD94E212475FA7101424A3D802574FFFF6FFDFF6000C0FF166085D4035C428001
456185,2502721376,3366,7,0x00,0x0D,6082472.195208459,-45475457.36732919,278424418.6489995,-1069725056,-1117146,-1442842685,0.03256703843176186,-0.05996080408990254,0.36696080886677124,0.3732507806602399,-0.25873562799859456,0.22467613591709382,0.147961664011375,slerp,14943,-7453,0.19082454893473,-0.4758417064534259,0.16177317819262726,0.8432022893356048,AFB428BAE64E012375F26E01,0x03,0x00,0x00,0x04,0x80,0x01,267D000DAFB428BAE64E012375F26E01804A3DC026F4EEFFC3F7FFA903C094177095D4576D428001
493597,2502758788,3396,7,0x00,0x0D,6211275.722990952,-45339714.43480575,278605572.1341139,-801288639,-760794,1442837823,0.0332535263003073,-0.05950022332937549,0.36673018131171964,0.37301085704383663,-0.2591056665666049,0.22427260701163027,0.14731989264814102,slerp,15032,7410,0.19079128470509676,-0.4758034989618193,0.16177710688760824,0.8432306231057695,8F99282AF54ED12375F27E01,0x01,0x00,0x00,0x08,0x80,0x01,447D000D8F99282AF54ED12375F27E01414E3DD02664F4FF3FF5FF5501001418D0EAD4AB62428001
523817,2502789008,3420,7,0x00,0x0D,5965161.477075589,-45497849.32507228,278538321.68525404,809323009,-68570,1426061987,0.032108480719963334,-0.059903484375927726,0.36673018131171964,0.3729750767269149,-0.25836695437097446,0.22442290738263004,0.14829458314598792,slerp,14526,7176,0.19077143219398499,-0.47577242958427,0.1617730956230686,0.8432534147210233,2F89286A014FD92275EE6D01,0x00,0x00,0x00,0x08,0x80,0x01,5C7D000D2F89286A014FD92275EE6D01014A3D3026F4FEFFA3FAFF5400C03F1710A0D4AB62428001
538668,2502803859,3431,7,0x00,0x0D,6009247.986867542,-45382997.2479168,278517130.9027398,-1875031489,-371674,-1459618153,0.0310753771692643,-0.05970252820222778,0.36681649805746996,0.3729402287057481,-0.25803369640665424,0.22410868982809423,0.14925924041529007,slerp,15001,-7500,0.190762958084368,-0.47575678649936765,0.16177191141810318,0.8432643847565426,2F84284A074FE12275EE6801,0x00,0x00,0x00,0x08,0x80,0x01,677D000D2F84284A074FE12275EE68013F4A3D902654FAFF97FEFFA80040801650C5D4AB66428001
568653,2502833844,3455,7,0x00,0x0D,6180938.181240063,-45495297.50715421,278505464.1483837,1077758725,-1416154,150993559,0.0329123054147631,-0.05990314720113964,0.36658721920157067,0.37290454029718717,-0.25863534217620643,0.2244753478631381,0.14756820170137014,slerp,15096,7520,0.1907429187080561,-0.47571910298966735,0.1617637860507441,0.8432917357213738,4F74285A154FC12075EE7901,0x01,0x00,0x00,0x00,0x80,0x01,7F7D000D4F74285A154FC12075EE7901054B3D402664EAFF97FAFF0801C0D41720A0D4035C428001
606228,2502871419,3485,7,0x00,0x0D,6229822.783622666,-45289473.420242384,278740021.4094989,809323840,-43993,-1224738501,0.03245239900381223,-0.05964487131346488,0.36724808178622154,0.37347265288205733,-0.259022028964249,0.22445683712260936,0.14835275269074008,slerp,15265,7591,0.19071897679635452,-0.4756699242286887,0.16175425675641078,0.8433267193058728,4F63284A274F691F75F67F01,0x00,0x00,0x00,0x08,0x80,0x01,9D7D000D4F63284A274F691F75F67F01404D3D302754FFFF3BF9FFB600807F1700D0D4AB7A428001
636094,2502901285,3509,7,0x00,0x0D,6121140.070583544,-45575171.24019673,278742422.4378572,-1875032383,-1108954,-117441209,0.032109492244327596,-0.05993214423291514,0.36696080886677124,0.3732065335021595,-0.25850586573378187,0.22451064717586688,0.14850186306777374,slerp,15046,7444,0.19070200765821269,-0.47564021046944555,0.16174991524531693,0.8433481483811067,0F5528FA314F211F75067201,0xFF,0x0F,0x00,0x04,0x80,0x01,B57D000D0F5528FA314F211F75067201C1463D902614EFFF47FDFFF8FFFF3F17C09AD4576D428001
