elapsed_us,t_us,tick,sub_index,secondary_status,sensor_status,reference_accel_x,reference_accel_y,reference_accel_z,unknown_middle_s32_0,unknown_middle_s32_1,unknown_middle_s32_2,mag_body_x,mag_body_y,mag_body_z,mag_body_norm,mag_world_x,mag_world_y,mag_world_z,orientation_method,orientation_span_us,nearest_q_age_us,q_w,q_x,q_y,q_z,unknown_lead_hex,unknown_p28,unknown_p29_low,unknown_p32_bits23,unknown_p35_bits23,unknown_or_escalation_p38,unknown_p39,native_hex
22436,34863064,530,7,0x00,0x0D,6236502.715379009,-45591786.20626822,278577891.4052478,-1073919935,-1047513,1358953435,0.03337490922401868,-0.06004745801044094,0.3671334423582719,0.3735057513306344,0.08526369295080263,0.26991141580149264,-0.2436893033382604,slerp,16464,7509,-0.34678357469032084,0.9264003147213221,-0.14670822472149447,-0.0005531801745002224,8717575634FF93E604F57F01,0x01,0x00,0x00,0x08,0x12,0x01,1272000D8717575634FF93E604F57F014148FDBF2704F0FFDBFBFF5001802A186085D45B75421201
59928,34900556,560,7,0x00,0x0D,6207914.572744261,-45526171.84570208,278883166.18045914,-1875031357,-1424345,150991839,0.03222042274960827,-0.05993146988333896,0.3673060758497725,0.37355547122308336,0.08411845610339577,0.2702473910339786,-0.24379114639955415,slerp,14984,7482,-0.34676324103826645,0.9264081865884127,-0.1467064357254805,-0.0005900875624410195,E717577626FF8BEA04F17701,0x01,0x00,0x00,0x04,0x09,0x01,3072000DE717577626FF8BEA04F17701C34A3D902744EAFFDFF3FF0801805417E09AD4577D420901
89995,34930623,584,7,0x00,0x0D,5971631.596261309,-45571571.23869079,278767996.0979244,1346193474,730151,-1509952508,0.032104434622506284,-0.06004813236001712,0.3671617650404712,0.373422327439042,0.08401072851028762,0.2702704686240005,-0.2435986574571481,slerp,15032,-7463,-0.34675983151630124,0.9264087185888684,-0.14671103743394834,-0.0006138928015107062,E71457261DFFC3EB04F16C01,0x00,0x00,0x00,0x08,0x00,0x01,4872000DE71457261DFFC3EB04F16C0142483D5027240B0004F4FFA500003F174085D4AB76420001
104920,34945548,595,7,0x00,0x0D,6090789.491556974,-45528120.287195854,278605486.11727166,-1069725567,-1375194,1644165855,0.03222312014791297,-0.06013310040661508,0.36687449212102097,0.3731637873717598,0.08411037498867724,0.2701156094177784,-0.24333971022782577,slerp,15042,7462,-0.3467586196469339,0.9264093432234254,-0.1467099068412147,-0.0006258782122721567,A715576618FF2BEB04F57201,0x01,0x00,0x00,0x04,0x09,0x01,5372000DA715576618FF2BEB04F5720181483DC02604EBFFDFFAFF61010055178075D45769420901
134930,34975558,619,7,0x00,0x0D,6111400.084071439,-45586696.450704224,278755430.4585451,1883064325,-343000,-1224737097,0.03303099094016978,-0.06004745801044094,0.3671914364218229,0.37353218677582106,0.08487652594487802,0.27003906345725137,-0.24372356083929564,slerp,13774,6210,-0.3467539278161228,0.9264102884879634,-0.14671491298475675,-0.0006521009237536828,871157860EFFA3EC04F57A01,0x01,0x00,0x00,0x00,0x00,0x01,6B72000D871157860EFFA3EC04F57A0105483D7028C4FAFFB7FEFFB601C0EA176085D40378420001
172419,35013047,649,7,0x00,0x0D,6120819.768388002,-45628861.98516935,278801150.88623154,4016127,771111,-1476396092,0.03176186503780974,-0.060105452073991934,0.36696080886677124,0.37320465790749985,0.08363943401640307,0.2702770360805945,-0.24338546696292027,slerp,14969,7474,-0.3467489478913457,0.9264114945911772,-0.1467189526630953,-0.0006773145727659626,470F574606FF83ED04FD6D01,0x00,0x00,0x00,0x00,0x12,0x01,8972000D470F574606FF83ED04FD6D01FF473D0027C40B00C4FBFFA70080FF16A07AD4536D421201
202357,35042985,673,7,0x00,0x0D,6159232.292580495,-45601313.786280915,278562196.8903406,1341998976,689191,-1275069452,0.03164722560986011,-0.060162771787966744,0.36696080886677124,0.37320415491010733,0.08353144647262102,0.27035211923699976,-0.24333838644246425,slerp,15001,7427,-0.3467489005067637,0.9264117815449928,-0.14671715532108626,-0.0006981020492445672,071057D6FDFE33ED04ED6E01,0x01,0x00,0x00,0x04,0x1B,0x01,A172000D071057D6FDFE33ED04ED6E018047FD4F27840A00F4FBFFB30140EA160070D4576D421B01
239907,35080535,703,7,0x00,0x0D,5977194.6825375715,-45516773.03364809,278715087.3850246,-1875031871,-1756121,-2045,0.03187751599012363,-0.059902810026351554,0.3671617650404712,0.37337954467590745,0.08367490889126551,0.2702339627629763,-0.24368914496514757,slerp,15038,7474,-0.3467409491535867,0.9264154537241378,-0.14671257699058188,-0.0007355501017974653,67135766F0FEABEE04F16A01,0xFF,0x0F,0x00,0x0C,0x12,0x01,BF72000D67135766F0FEABEE04F16A01C1483D902734E5FF03F8FFFFFFFF141730A0D4AF76421201
269918,35110546,727,7,0x00,0x0D,5995509.597799839,-45336429.95143547,278544284.7351757,-1875031743,-1379290,-16777969,0.03130465602516356,-0.05973051370963902,0.3668448207396693,0.3729917402039773,0.08303296384402169,0.2700628855403396,-0.24350442096457742,slerp,14908,-7417,-0.34673709655952206,0.9264159000046248,-0.14671873024279866,-0.0007617637655963254,070E57F6E5FE33EF04F56E01,0x01,0x00,0x00,0x0C,0x09,0x01,D772000D070E57F6E5FE33EF04F56E0141493D9026F4EAFF0FFDFFFE01C0AA1620C0D4FF67420901
284888,35125516,738,7,0x00,0x0D,6066644.903655145,-45370022.94530526,278604572.87670505,-1069724796,-15322,100661611,0.032221771448760615,-0.059817504804965504,0.3671914364218229,0.3734245940185379,0.08396342943875384,0.2700991174797295,-0.24380840156045605,slerp,15102,-7549,-0.34673504205477396,0.9264164323202372,-0.14672017598909715,-0.0007710356969508504,470E5706E3FE5BF004FD7301,0x01,0x00,0x00,0x00,0x12,0x01,E272000D470E5706E3FE5BF004FD7301844B3DC026C4FFFF6BF9FF0501C0541700B0D40378421201
314931,35155559,762,7,0x00,0x0D,6063475.326066604,-45407174.79764611,278915867.60893404,-264418302,-1063897,1627387899,0.032221771448760615,-0.05993248140770322,0.36767966551497305,0.3739230954570516,0.08402871851870189,0.27049624606710304,-0.2441094767596976,slerp,14954,-7471,-0.34673150129916175,0.926417222521943,-0.14672342253930978,-0.0007956757563990515,870A5726DAFEB3F004F57501,0x02,0x00,0x00,0x08,0x24,0x01,FA72000D870A5726DAFEB3F004F57501024C3DF027C4EFFFFBF7FF6002C05417B09AD4AB8E422401
352398,35193026,792,7,0x00,0x0D,6137594.313687579,-45416010.971931465,278610099.295153,-1338161022,-711642,234880311,0.03222446884706531,-0.05996114126469063,0.36696080886677124,0.37322110082147647,0.08394818244085153,0.2700573328030411,-0.24354820829269047,slerp,14999,7481,-0.34673057945934666,0.9264173519746426,-0.14672461780781718,-0.0008256859130469741,270D5766CEFE6BF004ED7801,0x01,0x00,0x00,0x04,0x24,0x01,1873000D270D5766CEFE6BF004ED780182483DB02624F5FF37FDFF0D014055176095D4576D422401
382382,35223010,816,7,0x00,0x0D,6120674.092113145,-45459148.47840266,278866482.93377703,1883064387,-1067993,-1392510325,0.031991143893709,-0.05998946394688995,0.36736272121417113,0.37360077356737903,0.08375577185316556,0.27039837730233196,-0.243818018701839,slerp,15025,7487,-0.3467224543018959,0.9264202524025955,-0.14672535710898163,-0.000851588176850847,270A5716C6FEF3F104F57A01,0x01,0x00,0x00,0x0C,0x09,0x01,3073000D270A5716C6FEF3F104F57A0143483D7027B4EFFF8BFAFFAC01002A172090D4FF7F420901
419881,35260509,846,7,0x00,0x0D,6077301.140161365,-45450255.28385677,278735559.8479696,1077758784,-695257,1342174927,0.03233371347840555,-0.05996080408990254,0.36727640446842086,0.37354079339967994,0.08404299518158628,0.27022678323943133,-0.24381752380548785,slerp,14997,7489,-0.34670861622939586,0.9264246841192765,-0.1467298494691871,-0.0008895850414662859,27075766B7FEBBF404F57401,0x00,0x00,0x00,0x0C,0x1B,0x01,4E73000D27075766B7FEBBF404F57401404B3D402764F5FFCFF6FF4F008069177095D4FF7B421B01
449936,35290564,870,7,0x00,0x0D,6046536.646209146,-45610624.7636291,278591213.05944216,-1338161151,-1059803,-1157629949,0.03164722560986011,-0.060191094470166066,0.36661554188377,0.3728692402076741,0.0833627052490431,0.27015483647256633,-0.24310181816903434,slerp,15023,-7461,-0.34670393199494576,0.9264262883150842,-0.1467305981825073,-0.0009205514564537776,870657E6ABFEB3F504F17401,0x00,0x00,0x00,0x00,0x12,0x01,6673000D870657E6ABFEB3F504F1740101483DB025D4EFFF03F8FFBA0040EA16C06AD4535D421201
464872,35305500,881,7,0x00,0x0D,6085041.994526765,-45620724.67387532,278563848.9579495,-532855037,-1088475,-134219413,0.03245206182902414,-0.060104777724415755,0.3666438645659693,0.3729523348179028,0.08410220698093403,0.26989303658746255,-0.2432653111906007,slerp,14982,7475,-0.34670002458043364,0.9264281422624141,-0.14672803900096063,-0.000934211470437925,87085796A6FE2BF604F17201,0xFF,0x0F,0x00,0x08,0x09,0x01,7173000D87085796A6FE2BF604F1720103473DE02564EFFF6BF9FFF7FF7F7F17C07AD4AB5E420901
494883,35335511,905,7,0x00,0x0D,6157946.008446957,-45581819.3194546,278479802.6045893,-1879225791,-1022938,1509946359,0.032448352906355185,-0.06004745801044094,0.36681649805746996,0.3731124978702762,0.08408319611797523,0.26996371525801516,-0.24343899572926342,slerp,15035,7503,-0.34669289828335365,0.9264309403095303,-0.1467270485056742,-0.0009593507707174909,A70757069EFE7BF704FD7701,0x00,0x00,0x00,0x0C,0x12,0x01,8973000DA70757069EFE7BF704FD7701414AFD8F2664F0FFF7F3FF5900C07E176085D4AF66421201
532438,35373066,935,7,0x00,0x0D,6176547.119616588,-45731720.33308926,278494680.13366175,-1069726462,-1002458,1392507563,0.033489211477180224,-0.06016176026360249,0.3666438645659693,0.37305319742262943,0.08507235151581746,0.26965205376386736,-0.24334985723387006,slerp,15023,-7453,-0.3466844761249035,0.9264336439514221,-0.14672966063024626,-0.000991998096605297,4705578690FEF3F804F57701,0xFE,0x0F,0x00,0x0C,0x12,0x01,A773000D4705578690FEF3F804F5770102453DC026B4F0FFABFAFF52FEBF3F183070D4AF5E421201
562355,35402983,959,7,0x00,0x0D,6176497.1643543225,-45470520.758271076,278593910.6040555,-1610790334,-1002458,1509947755,0.03245105030465988,-0.059759173566626425,0.366673535947321,0.3729258793049271,0.08395661947125098,0.26966289271469873,-0.2435301250257419,slerp,14992,7466,-0.34667658925185824,0.9264358344246195,-0.1467342896756278,-0.0010175421594683838,4705576688FEBBFA04F57A01,0x01,0x00,0x00,0x04,0x00,0x01,BF73000D4705576688FEBBFA04F57A01424AFD9F26B4F0FF6BF9FF5901407F17D0BAD40760420001
599879,35440507,989,7,0x00,0x0D,6038956.720128522,-45409705.970948525,278667533.2678225,272452353,58407,100661924,0.03268302655886384,-0.05973118805921519,0.3669311374854196,0.373194928567306,0.08417217099172236,0.26974415294441156,-0.2437777518380192,slerp,14939,7469,-0.3466646989555255,0.9264400778326874,-0.14673532792784616,-0.0010546190527923943,C702573679FE03FD04E17301,0x00,0x00,0x00,0x0C,0x12,0x01,DD73000DC702573679FE03FD04E17301014B3D1027E40000A4FAFF050040AA1700C0D4FF6B421201
616307,35456935,1000,7,0x00,0x0D,5924420.415094339,-45415084.96166411,278665981.4184946,1610435328,-1043417,1677720951,0.031649923008164806,-0.05987448734415223,0.3670754482947209,0.37327075508525726,0.0832296223471167,0.27021905810076313,-0.24369150006721788,slerp,14999,-6041,-0.34666104845787143,0.9264408498301427,-0.14673898422490703,-0.0010675938997223228,2701570675FEEBFC04F56C01,0x02,0x00,0x00,0x0C,0x12,0x01,E873000D2701570675FEEBFC04F56C01004BFD5F2714F0FF77FDFF6302C0EA1670A5D4AF72421201
629868,35470496,1013,7,0x00,0x0D,5998859.141640043,-45470382.40681576,278689303.2076677,1614629186,-1108953,-1476396721,0.03176456243611444,-0.05990314720113964,0.3671617650404712,0.3733699722513762,0.08335109471407688,0.270262973954698,-0.2437532688973025,slerp,15024,-7504,-0.34665803907029114,0.926441030997488,-0.14674487679264697,-0.0010775747597756404,47FB565671FE1BFE04F96301,0x02,0x00,0x00,0x08,0x00,0x01,F573000D47FB565671FE1BFE04F9630142493D602714EFFF4FF9FFA70200001720A0D4AB76420001
644888,35485516,1024,7,0x00,0x0D,6156838.445243805,-45465431.929656275,278672725.04343194,-1606595967,5159,1593835148,0.031649923008164806,-0.059846501836741,0.36704712561252156,0.3732384141924997,0.08320920043434987,0.2701806302669979,-0.24369154646917074,slerp,15012,-7496,-0.34665795617571565,0.9264405432044222,-0.1467480781567177,-0.0010876049286193397,87F956D66CFE3BFE04F16E01,0x01,0x00,0x00,0x00,0x12,0x01,0074000D87F956D66CFE3BFE04F16E01814A3DA0271400008CFEFF5E01C0EA16A0AAD45371421201
