elapsed_us,t_us,tick,sub_index,secondary_status,sensor_status,reference_accel_x,reference_accel_y,reference_accel_z,unknown_middle_s32_0,unknown_middle_s32_1,unknown_middle_s32_2,mag_body_x,mag_body_y,mag_body_z,mag_body_norm,mag_world_x,mag_world_y,mag_world_z,orientation_method,orientation_span_us,nearest_q_age_us,q_w,q_x,q_y,q_z,unknown_lead_hex,unknown_p28,unknown_p29_low,unknown_p32_bits23,unknown_p35_bits23,unknown_or_escalation_p38,unknown_p39,native_hex
314983,532693281,914,7,0x00,0x0D,5049747.992297818,-44832268.40159449,278608447.4357138,-801287167,-1108954,1509947439,0.026121605182687857,-0.058954000172674305,0.36701880293032224,0.3726401938842435,-0.16416821643693874,0.18127199650940673,0.28115827231560286,slerp,14801,7321,0.5639945593631357,-0.366527138612636,-0.026020247074262245,0.7395207504941361,EF81617E35EDC929EDF53201,0x00,0x00,0x00,0x00,0xB6,0x00,9273000DEF81617E35EDC929EDF5320101543DD02614EFFF2FF8FF590000EA121050D5037042B600
345001,532723299,938,7,0x00,0x0D,4924787.608507765,-44842860.05239703,278561057.78041863,4019456,685095,-1207962592,0.025661361596948894,-0.059242284616488824,0.3669028148032203,0.3725397016106023,-0.16382637147528495,0.1809119795581884,0.2814562220625016,slerp,14810,7336,0.5639707533367248,-0.3664951863895407,-0.026041482974532015,0.739553993227398,2F70616E40ED7925EDED2B01,0xFF,0x0F,0x00,0x08,0xB6,0x00,AA73000D2F70616E40ED7925EDED2B0100553D0027740A0020F4FFB7FFBF9412A01AD5AB6A42B600
382647,532760945,968,7,0x00,0x0D,5012533.8268305715,-44747792.60983431,278519690.2640299,-1069722302,250918,1560278392,0.026581511593638734,-0.058954337347462395,0.3668448207396693,0.3725014270498856,-0.16411960074412105,0.181539363162322,0.2808300721582539,slerp,14968,-7303,0.5639380332833702,-0.36645884458438616,-0.02606275284938961,0.7395962025026039,0F58616E4EED4121EDF13901,0x00,0x00,0x00,0x0C,0xAD,0x00,C873000D0F58616E4EED4121EDF1390142553DC026D4030078F5FF5C00403F130050D5FF6742AD00
397667,532775965,979,7,0x00,0x0D,4910452.928376671,-44897348.60437588,278604235.94067967,4019073,-764889,1526723931,0.025544361945482652,-0.05921295040992524,0.36698913154897056,0.3726120108081833,-0.16389412598829012,0.1807889094700661,0.28159154155918187,slerp,15037,-7320,0.5639212796444275,-0.36644311739561214,-0.02607048022226091,0.7396164966646956,0F4F614E54EDB11FEDF12801,0x02,0x00,0x00,0x08,0xC0,0x00,D373000D0F4F614E54EDB11FEDF1280181533D002754F4FF5BF5FF5A02007F121020D5AB6E42C000
412458,532790756,992,7,0x00,0x0D,4935989.87312187,-44877930.269649416,278691968.07051754,-805482178,-15322,-1459618097,0.026240290708094534,-0.059098310981975606,0.36698913154897056,0.37264216869865285,-0.16405553788298607,0.18133170282745975,0.2811881575245536,slerp,14975,7471,0.5639072637008747,-0.3664319575552695,-0.026075281988627585,0.7396325426161419,6F4161EE59EDA91EEDF52301,0x00,0x00,0x00,0x08,0xAD,0x00,E073000D6F4161EE59EDA91EEDF523013E51FDCF26C4FFFFCFFEFFA8000000135035D5AB6E42AD00
427669,532805967,1003,7,0x00,0x0D,4912554.44055944,-44669108.81118881,278613325.11328673,1346197120,316455,-2000,0.025545710644635,-0.05889701763348758,0.36687449212102097,0.3724491038887271,-0.16408714388467602,0.18061506257531215,0.2813750937275748,slerp,15015,-7308,0.5638962088909669,-0.3664200970886492,-0.02607774935631732,0.739646759633576,2F3961CE5CEDE91DEDF12801,0x00,0x00,0x00,0x00,0xAD,0x00,EB73000D2F3961CE5CEDE91DEDF1280180563D5027D4040030F8FFFF00407F12A05AD5536942AD00
457664,532835962,1027,7,0x00,0x0D,4907283.144878211,-44691456.06032699,278517697.87921256,272454978,332839,-67110572,0.025890977627636244,-0.059011994236225294,0.3671037709769202,0.37271696614418576,-0.16415412318106348,0.1810194714901019,0.28143082922065693,slerp,14985,-7307,0.5638724666763028,-0.3663913599622754,-0.02608162474874189,0.7396789584136093,CF26610E67EDA11DEDF52601,0x01,0x00,0x00,0x0C,0xAD,0x00,0374000DCF26610E67EDA11DEDF5260142553D102714050054F9FFFB0140BF125045D5FF7342AD00
494991,532873289,1057,7,0x00,0x0D,5136075.511048044,-44701058.04986823,278860402.6758565,2147308479,-343001,1426062383,0.027045464102046654,-0.058896343283911405,0.36742071527772213,0.37309277451580913,-0.16454504817576396,0.18205032399471333,0.28103527367602776,slerp,14799,7338,0.5638410858134875,-0.36635743216462313,-0.02610397028686096,0.7397188956500123,2F0E618E74ED8919EDF13501,0x00,0x00,0x00,0x08,0x9B,0x00,2174000D2F0E618E74ED8919EDF13501BF53FD7F27C4FAFF2FFCFF5400409513C05AD5AB82429B00
524977,532903275,1081,7,0x00,0x0D,5184231.550718823,-44741091.14088933,278866654.55780673,272454659,-744408,184546979,0.026694802322436016,-0.05901131988664912,0.36710511967607257,0.3727748881539392,-0.16423950055996528,0.1816521833697105,0.28104979624794635,slerp,14955,7309,0.5638159476639315,-0.3663302541918853,-0.026117364624911155,0.7397510427762715,AF00619E7DEDC916EDF13001,0x01,0x00,0x00,0x00,0xA4,0x00,3974000DAF00619E7DEDC916EDF1300103543D1028A4F4FFA3F6FF0A014054137045D5037442A400
562443,532940741,1111,7,0x00,0x0D,4800520.232004281,-44908878.75408082,278593305.79823387,809325760,1401895,1392508284,0.024397967665986335,-0.05898367155402597,0.3670174542311699,0.372526705145487,-0.16399453474709527,0.17962864786243693,0.28216216522905596,slerp,14948,7465,0.5637823853099603,-0.36630452866596563,-0.026126115659346832,0.7397890512663531,4FE560BE87EDC114EDF11F01,0x02,0x00,0x00,0x0C,0xAD,0x00,5774000D4FE560BE87EDC114EDF11F01C0543D30276415007CFDFF520280AA11904AD5FF6F42AD00
578633,532956931,1122,7,0x00,0x0D,4974432.684666799,-44739606.231487,278635235.97908807,4019265,-764889,16775179,0.02727069686048887,-0.05895366299788622,0.3669311374854196,0.37263612941376056,-0.16424615146273203,0.1820236680796811,0.28062122324045335,slerp,15111,-6404,0.5637619393424813,-0.36628710841775713,-0.026130873996731023,0.7398130894894532,0FDA602E8EED5914EDE52B01,0x01,0x00,0x00,0x0C,0xB6,0x00,6274000D0FDA602E8EED5914EDE52B0141543D002754F4FF0BF8FF000100BF132050D5FF6B42B600
592452,532970750,1135,7,0x00,0x0D,5230095.367862591,-44761601.57198753,278416370.95085883,4019650,1025062,-1358956500,0.027616975367854377,-0.05898367155402597,0.36667218724816864,0.3724114173059386,-0.1641090029615401,0.1822220376687207,0.28027420122916513,slerp,15079,7415,0.5637503329195075,-0.36627512032614623,-0.026138860028890123,0.739827586914412,0FCD606E92EDA112EDF94301,0xFF,0x0F,0x00,0x0C,0xB6,0x00,6F74000D0FCD606E92EDA112EDF94301C2553D0026A40F002CF8FFAEFF3FFF13904AD5FF5F42B600
607696,532985994,1146,7,0x00,0x0D,5023945.749243697,-44850339.85882353,278333309.92403364,-1602399292,-1428443,33551703,0.026120256483535508,-0.05886700907734782,0.3666438645659693,0.37225705632042366,-0.16404803137695,0.18087903781363873,0.28097390103229614,slerp,14875,-7295,0.5637407589411877,-0.36626402992811585,-0.026151606658377395,0.7398399222523853,8FC5601E97EDB910EDED3801,0x00,0x00,0x00,0x08,0xB6,0x00,7A74000D8FC5601E97EDB910EDED3801C4537DA02534EAFF57F5FF0100C0E9123060D5AB5E42B600
645003,533023301,1176,7,0x00,0x0D,4996346.640236528,-44777172.37199301,279007510.0787529,-1338158143,-392153,1392507267,0.02646822086484145,-0.058896343283911405,0.36727775316757316,0.372910570968144,-0.16442812403757898,0.1813972850883373,0.2812840395896116,slerp,14882,7338,0.5637113425819834,-0.3662397805327115,-0.026173646183403475,0.739873560579938,AFB260BEA0ED490CEDE93401,0x01,0x00,0x00,0x00,0xA4,0x00,9874000DAFB260BEA0ED490CEDE93401C1533DB02704FAFF83F9FF5201402A13C05AD5037C42A400
