elapsed_us,t_us,tick,sub_index,secondary_status,sensor_status,reference_accel_x,reference_accel_y,reference_accel_z,unknown_middle_s32_0,unknown_middle_s32_1,unknown_middle_s32_2,mag_body_x,mag_body_y,mag_body_z,mag_body_norm,mag_world_x,mag_world_y,mag_world_z,orientation_method,orientation_span_us,nearest_q_age_us,q_w,q_x,q_y,q_z,unknown_lead_hex,unknown_p28,unknown_p29_low,unknown_p32_bits23,unknown_p35_bits23,unknown_or_escalation_p38,unknown_p39,native_hex
337459,1078115463,4067,7,0x00,0x0D,4906509.052769756,-45105380.51037017,278847082.03938043,1342000961,-48089,-1442841241,0.026008314453890576,-0.059529557535939075,0.3671617650404712,0.37286453619081467,-0.041155586200175516,-0.06325441023549994,0.36514799692600036,slerp,15236,7512,0.21222109739623057,-0.01878218934298481,-0.18046258467575835,0.9602305403993193,4FA8661ACDE4B3547DED3101,0x00,0x00,0x00,0x0C,0xC0,0x00,E37F000D4FA8661ACDE4B3547DED3101414FFD4F2744FFFF67FDFFA90000D51260E5D4AF7642C000
352488,1078130492,4078,7,0x00,0x0D,4911706.431152311,-45062395.913119964,278869295.28655523,1346195713,-338905,-1207960589,0.02635358143689182,-0.05927060729868814,0.3669311374854196,0.37262041785233685,-0.04154393844341814,-0.06325441695315692,0.3648547049374254,slerp,14779,7305,0.21220948250823016,-0.018777185812738694,-0.18046408141576514,0.9602329239019599,AFA3664ACEE453547DF93001,0x02,0x00,0x00,0x0C,0xC0,0x00,EE7F000DAFA3664ACEE453547DF9300101513D5027D4FAFFF3FBFFB7020015136015D5FF6B42C000
382481,1078160485,6,7,0x00,0x0D,5218483.393361107,-44871763.17914259,278673165.5250638,-1069722815,-52186,-1291847317,0.02704377822810622,-0.05918429055293783,0.36661554188377,0.3723454064975636,-0.04216471283673498,-0.06294184536914783,0.36455666614774423,slerp,14882,7242,0.21219019396947267,-0.018767604673950396,-0.1804708737760131,0.9602360971742951,CF93661AD2E443537DF53A01,0xFF,0x0F,0x00,0x04,0xC0,0x00,0670000DCF93661AD2E443537DF53A0141533DC02634FFFF6BF9FFB2FFFF94136025D5575D42C000
420003,1078198007,36,7,0x00,0x0D,5050233.50440764,-44897861.30172299,278850625.4895152,-532852095,-715738,1493168531,0.026693453623283667,-0.05903997974363653,0.36719008772267053,0.37286300459585675,-0.04195734076519473,-0.06341296884097028,0.36502766625961025,slerp,14974,-7465,0.21217527542766268,-0.01875006053126483,-0.1804790969755461,0.9602381909100267,8F8666EAD7E4F3517DF13801,0x00,0x00,0x00,0x0C,0xC0,0x00,2470000D8F8666EAD7E4F3517DF1380181523DE02614F5FF93F1FF58000054132040D5FF7742C000
450116,1078228120,60,7,0x00,0x0D,4925151.185125736,-44873631.11610487,278511556.7084002,536695936,349223,-939525752,0.025317780487888086,-0.058954337347462395,0.3671617650404712,0.37272559022496093,-0.040726157813019345,-0.06405388398862967,0.36491484708669464,slerp,14952,-7352,0.21216124306672762,-0.018732765919477312,-0.18048578795293582,0.9602403713489633,2F7C668ADEE46B507DF92601,0x00,0x00,0x00,0x08,0xC0,0x00,3C70000D2F7C668ADEE46B507DF926018054FD1F2754050088F9FFC7000055120050D5AB7642C000
487459,1078265463,90,7,0x00,0x0D,5135621.520909758,-44855579.77402788,278356625.7939038,-1073917250,-1485787,67107839,0.027044115402894305,-0.058896006109123315,0.36661554188377,0.3722997169811727,-0.042251742043815266,-0.06321353630634344,0.36445290283680104,slerp,14993,7280,0.21214361019416034,-0.018722011558482594,-0.18049669315842723,0.9602424270442671,6F6E66DAE2E42B4F7DF93501,0x01,0x00,0x00,0x08,0xC0,0x00,5A70000D6F6E66DAE2E42B4F7DF93501BE52FDBF2554E9FFFFFBFF0301009513D05AD55B5D42C000
517474,1078295478,114,7,0x00,0x0D,5066772.854497529,-44794683.2461285,278652406.1248105,-537045890,-437210,-16777877,0.026354930136044168,-0.058954000172674305,0.3671334423582719,0.3727695279615409,-0.04165084874948823,-0.06363661810845904,0.3649283609296974,slerp,15175,7499,0.21212870299342207,-0.018706747485764817,-0.18050781215066133,0.9602439277170224,6F63667AE9E4BB4C7DE53101,0x00,0x00,0x00,0x08,0xC0,0x00,7270000D6F63667AE9E4BB4C7DE531017E54FDDF2654F9FF6BFDFFFE004015131050D55B7542C000
532466,1078310470,125,7,0x00,0x0D,5125273.361046395,-44780174.06403515,278789337.07302135,540890306,-404441,-1275071169,0.027154708733386893,-0.05906931395020011,0.3673060758497725,0.37301516780568217,-0.04234740328710021,-0.0632706587765799,0.36516275355780536,slerp,15023,7316,0.21211969191318786,-0.018700489796372035,-0.1805116443440917,0.960245319822087,0F5F660AEAE4F34B7D013601,0x00,0x00,0x00,0x00,0xC0,0x00,7D70000D0F5F660AEAE4F34B7D013601C2543D2027D4F9FF3FF5FFB30080A913B03AD5537D42C000
562650,1078340654,149,7,0x00,0x0D,5018360.225264138,-44860639.79294305,278736578.5304007,-2143464318,341031,486537268,0.02623624461063749,-0.05889701763348758,0.3671334423582719,0.3727521478344868,-0.04155339038987219,-0.06374398670704214,0.36490297836688373,slerp,15049,7507,0.21210081824876797,-0.018687905034809667,-0.18051579060413503,0.9602489544103535,CF4F66FAEEE4E34A7DF53001,0x00,0x00,0x00,0x04,0xC0,0x00,9570000DCF4F66FAEEE4E34A7DF5300182543D802734050034F8FF1C0040FF12A05AD5577542C000
600113,1078378117,179,7,0x00,0x0D,5130951.875382365,-44798232.38914749,278838727.5052534,-1069722623,373799,-1291847712,0.028306497809492605,-0.05898333437923789,0.3672197591040222,0.3730022024454385,-0.04339611559423869,-0.06285514264010289,0.36509813916832246,slerp,15038,7465,0.21208851720309113,-0.018664901286054168,-0.1805263997736248,0.9602501243506035,EF4466AAF7E4F3487DF13D01,0x00,0x00,0x00,0x00,0xC0,0x00,B370000DEF4466AAF7E4F3487DF13D0101543DC027B40500E0F7FFB200007F14A04AD5537942C000
630139,1078408143,203,7,0x00,0x0D,5131661.885560215,-44788757.67578723,278893940.0039944,272455298,697385,-1409288900,0.02727069686048887,-0.05889701763348758,0.3675933487692228,0.3732792783597122,-0.04251814515918352,-0.0634900855342427,0.3653746515890568,slerp,15021,7483,0.2120743184289256,-0.018646563322585158,-0.18053037514509135,0.9602528691907857,6F3E664AFEE4EB477DF53301,0x00,0x00,0x00,0x08,0xC0,0x00,CB70000D6F3E664AFEE4EB477DF5330182563D1029A40A003CF5FFAB0000BF13A05AD5AB8A42C000
667700,1078445704,233,7,0x00,0x0D,4914092.0,-44706548.0,278975872.0,1883067329,1066023,16775868,0.02704242952895387,-0.05878204103074986,0.3669311374854196,0.3725923791476593,-0.04227269816806506,-0.06346274214931474,0.3647061561687633,nearest,,7571,0.21205428184983138,-0.018632742405029656,-0.18053341249180693,0.9602569913485052,4F2C662A05E56B477DF53201,0xFF,0x0F,0x00,0x0C,0xC0,0x00,E970000D4F2C662A05E56B477DF53201C1533D7027441000BCFAFF00FFBF9413F06FD5FF6B42C000
