elapsed_us,t_us,tick,sub_index,secondary_status,sensor_status,reference_accel_x,reference_accel_y,reference_accel_z,unknown_middle_s32_0,unknown_middle_s32_1,unknown_middle_s32_2,mag_body_x,mag_body_y,mag_body_z,mag_body_norm,mag_world_x,mag_world_y,mag_world_z,orientation_method,orientation_span_us,nearest_q_age_us,q_w,q_x,q_y,q_z,unknown_lead_hex,unknown_p28,unknown_p29_low,unknown_p32_bits23,unknown_p35_bits23,unknown_or_escalation_p38,unknown_p39,native_hex
307467,229819470,3830,7,0x00,0x0D,6339044.851643945,-45404646.3811815,278519980.45442396,272452546,-1063897,16775795,0.03337086312656163,-0.0597021910274397,0.3669324861845719,0.3732524822916516,-0.022647335233197667,0.268651633856015,-0.2581294507998042,slerp,14964,7480,-0.3099829906071513,0.9183620507615248,-0.17413389867180754,-0.17377880937758244,47A8078658041B8C1FF18401,0x00,0x00,0x00,0x00,0x09,0x01,F67E000D47A8078658041B8C1FF18401C24B3D1027C4EFFF73FAFF0000C0291860C5D4036C420901
322443,229834446,3841,7,0x00,0x0D,6268288.395386051,-45513990.45899453,278405319.6468862,-1338160575,-666587,-1560283797,0.03222042274960827,-0.05984582748716483,0.3666438645659693,0.3728906034397432,-0.023546239686552787,0.26882183700630824,-0.2573476183663511,slerp,14998,7492,-0.30998121997267036,0.9183598386846443,-0.17413360197439653,-0.17379395449437107,C7A707865204CB8C1FF17901,0x00,0x00,0x00,0x08,0x09,0x01,017F000DC7A707865204CB8C1FF17901414A3DB025D4F5FF6BF5FFA200805417C0AAD4AB5E420901
359936,229871939,3871,7,0x00,0x0D,6207952.8037258815,-45481238.46440452,278615092.4604125,-1606596223,-1035225,-1375733069,0.03302829354186508,-0.05987448734415223,0.3669028148032203,0.3732204414545629,-0.022897438476236397,0.2688353198579239,-0.25786968807452637,slerp,15030,-7490,-0.30997582517492667,0.9183548615688314,-0.1741388755650648,-0.17382458990876645,E7A307864704D38D1FF17F01,0x00,0x00,0x00,0x08,0x12,0x01,1F7F000DE7A307864704D38D1FF17F0181493DA02734F0FFB3FAFFAD0040EA1770A5D4AB6A421201
389956,229901959,3895,7,0x00,0x0D,6215504.7593121305,-45514174.144080736,278712818.1979948,1341998977,29735,-67110908,0.033142932969814715,-0.060105114899203844,0.3673060758497725,0.3736640632962273,-0.02279964720706962,0.26923649808055206,-0.2581021433223695,slerp,15061,-7451,-0.3099689476723385,0.918350324949417,-0.1741471619391752,-0.17385251833877474,679E07C63D04EB8E1FFD7C01,0x00,0x00,0x00,0x04,0x00,0x01,377F000D679E07C63D04EB8E1FFD7C018147FD4F2774000004F8FFFB0080FF17B07AD4577D420001
427414,229939417,3925,7,0x00,0x0D,6153449.877045881,-45517571.379393615,279006733.78910655,1073563714,-310232,1509947659,0.03245105030465988,-0.060105114899203844,0.36727775316757316,0.3735754856447929,-0.023418638805572146,0.2693642017327485,-0.25778506096381176,slerp,14908,7431,-0.30996116014778363,0.9183454741703708,-0.17415722378802576,-0.1738819446437276,A79707C631045B901FF17A01,0x02,0x00,0x00,0x00,0x00,0x01,557F000DA79707C631045B901FF17A014248FD3F2844FBFF0BF9FF5902407F17B07AD4037C420001
457411,229969414,3949,7,0x00,0x0D,6149190.879457727,-45519699.73073327,278618361.8795245,272452288,-1420249,-1124075513,0.03337086312656163,-0.059759173566626425,0.3669028148032203,0.37323243273020107,-0.022691080472964805,0.26867232585439993,-0.2580750763414798,slerp,14974,7477,-0.30995357354524516,0.9183439881024341,-0.17416022108273213,-0.17390031384405982,279307562B048B911FF57901,0x00,0x00,0x00,0x08,0x00,0x01,6D7F000D279307562B048B911FF57901C04A3D102754EAFF07F8FFBC00C02918D0BAD4AB6A420001
472429,229984432,3960,7,0x00,0x0D,6159451.360098621,-45547047.118011594,278591172.9875392,-1606596416,-682970,1476394019,0.032455096402116926,-0.060047120835652855,0.36696080886677124,0.3732549065280686,-0.023392545475017304,0.2691183895855438,-0.25757970892591664,slerp,15007,-7486,-0.30995150496791235,0.9183419583251937,-0.17416233493987396,-0.1739126022916847,07940726270403921FF57A01,0x01,0x00,0x00,0x04,0x12,0x01,787F000D07940726270403921FF57A01C0483DA02694F5FF23FCFF57010080177085D4576D421201
502806,230014809,3984,7,0x00,0x0D,6181502.608617234,-45546780.22284569,278646076.2741483,-1875032126,-953306,-1325402129,0.03268167785971149,-0.05996080408990254,0.3670754482947209,0.3733735058029746,-0.02326847539153041,0.26907743038870224,-0.25780552620913855,slerp,14970,-7113,-0.30994588046809796,0.9183382686564769,-0.17416849296298964,-0.1739359409693152,878E07061E0423931FF57701,0x00,0x00,0x00,0x08,0x00,0x01,907F000D878E07061E0423931FF57701C2473D902674F1FFEFF7FFB00000AA177095D4AB72420001
539926,230051929,4014,7,0x00,0x0D,6230380.0226834295,-45634857.98177343,278418455.0128384,1073563393,-252890,33552739,0.03279631728766112,-0.060162771787966744,0.3666438645659693,0.3729917974442773,-0.02300700378349595,0.26893333840144634,-0.2574265297786382,slerp,15033,-7477,-0.3099421964213917,0.9183318609210012,-0.17417828127761384,-0.1739665324883811,E78807B612040B941FED7801,0x03,0x00,0x00,0x0C,0x09,0x01,AE7F000DE78807B612040B941FED78010147FD3F2624FCFF63F9FF010340BF170070D4AF5E420901
569928,230081931,4038,7,0x00,0x0D,6203154.338884817,-45422256.516954236,278545620.2901872,-801289408,-1362906,67106799,0.03245105030465988,-0.05993214423291514,0.3673060758497725,0.37357554247352615,-0.02356229093481563,0.2692521164454798,-0.25788912766908606,slerp,15011,-7456,-0.3099392428164208,0.9183272882472889,-0.1741846605031729,-0.1739895441345794,E78007F609045B941FF57901,0x00,0x00,0x00,0x04,0x00,0x01,C67F000DE78007F609045B941FF57901404B3DD02634EBFFEFF7FF0300407F17C09AD4577D420001
607366,230119369,4068,7,0x00,0x0D,6233622.563173294,-45486761.72815534,278545626.1332624,-1338160639,-1731546,100661551,0.032453747702964574,-0.059759173566626425,0.3667018586295203,0.37295396188762836,-0.023525794206493433,0.2687410970274646,-0.25752556662030124,slerp,15038,7447,-0.30993141853915146,0.9183208965744855,-0.17419715267520977,-0.17402470720214502,67790796FD03AB951FF57A01,0x02,0x00,0x00,0x04,0x12,0x01,E47F000D67790796FD03AB951FF57A01014A3DB02694E5FF2FF9FF0502C07F17D0BAD45761421201
637383,230149386,4092,7,0x00,0x0D,6231945.372862371,-45463985.11866179,278610186.8466881,-264418493,-1756122,1493170463,0.03245239900381223,-0.06001812380387736,0.3670754482947209,0.37336271657305375,-0.023511445441201127,0.26916943605804067,-0.2576717771745138,slerp,13391,5925,-0.30992489170065807,0.9183168348756355,-0.1742034676282687,-0.17405144111617385,C7740756F3032B971FF57701,0x00,0x00,0x00,0x0C,0x2D,0x01,FC7F000DC7740756F3032B971FF57701434B3DF02634E5FF1FF9FF5800807F17D08AD4AF72422D01
652405,230164408,7,7,0x00,0x0D,6238010.487682782,-45435469.22144645,278635067.09735215,1878870529,-310234,150991887,0.03267898046140679,-0.06001879815345353,0.36704712561252156,0.37335474326194945,-0.023316433500204865,0.26910501640552703,-0.25774521991766935,slerp,15182,7556,-0.3099236427151487,0.9183146904428553,-0.1742019435520227,-0.174066504146299,A7730746EE038B971FF57E01,0x00,0x00,0x00,0x08,0x00,0x01,0770000DA7730746EE038B971FF57E01014AFD6F2644FBFF0FF4FF080080A917B08AD45B71420001
