elapsed_us,t_us,tick,sub_index,secondary_status,sensor_status,reference_accel_x,reference_accel_y,reference_accel_z,unknown_middle_s32_0,unknown_middle_s32_1,unknown_middle_s32_2,mag_body_x,mag_body_y,mag_body_z,mag_body_norm,mag_world_x,mag_world_y,mag_world_z,orientation_method,orientation_span_us,nearest_q_age_us,q_w,q_x,q_y,q_z,unknown_lead_hex,unknown_p28,unknown_p29_low,unknown_p32_bits23,unknown_p35_bits23,unknown_or_escalation_p38,unknown_p39,native_hex
255112,4024921031,7,7,0x00,0x0D,6221456.120031076,-45419001.132979415,278727832.3159394,809323584,-728025,234879315,0.03256838713091421,-0.059817167630177415,0.3671037709769202,0.37336841329855547,0.23549041516200966,0.25935952179317323,-0.12915446129004501,slerp,15446,7501,-0.4012929452126747,0.8634829214308261,-0.10014038882880773,0.2886747634363599,47F6DDA60CA27D6EDD007601,0x02,0x00,0x00,0x0C,0x09,0x01,0770000D47F6DDA60CA27D6EDD007601404C3D3027E4F4FF53F9FF0D0200951710B0D4FF73420901
292605,4024958524,37,7,0x00,0x0D,6175567.74943356,-45208001.17766227,278675687.4658137,-801288768,-682970,67106767,0.032910956715610756,-0.05941424375841327,0.36704712561252156,0.37327841600303535,0.23574864749574997,0.2589182626574726,-0.12930848510479023,slerp,15006,7495,-0.4012833903991315,0.8634979234981746,-0.100156316177057,0.28863764313401713,07EBDDC6FFA15570DDF87B01,0x01,0x00,0x00,0x04,0x09,0x01,2570000D07EBDDC6FFA15570DDF87B01C04D3DD02694F5FFCFF7FF030180D417C0FAD45771420901
322615,4024988534,61,7,0x00,0x0D,6011399.718107407,-45312190.500033274,278702936.7618287,809323649,-1375193,1744828803,0.031416598054808495,-0.05978817059840192,0.36724808178622154,0.3734069918366557,0.234614282589572,0.2599001559973772,-0.12977221917660087,slerp,15027,-7510,-0.4012794697145724,0.863509701710185,-0.10015905643245612,0.2886069050673234,A7E8DD96F3A1E570DDE86E01,0x00,0x00,0x00,0x08,0x12,0x01,3D70000DA7E8DD96F3A1E570DDE86E01814C3D302704EBFF83F9FF670080BF1670B5D4AB7A421201
360137,4025026056,91,7,0x00,0x0D,6174419.937295493,-45233453.73222037,278653819.22831386,-1606594940,-1371097,83884667,0.03256973583006656,-0.059529220361150985,0.3671334423582719,0.37335168442995054,0.23548523477830324,0.25919421467190357,-0.12944706852109045,slerp,14975,-7472,-0.40127466072130574,0.8635240607952425,-0.1001647135179458,0.2885686629843288,47E6DD76E5A15D72DDF07A01,0x03,0x00,0x00,0x04,0x1B,0x01,5B70000D47E6DD76E5A15D72DDF07A01844E3DA02714EBFF7BFAFF040340951770E5D45775421B01
391166,4025057085,115,7,0x00,0x0D,6238268.937558497,-45401104.83112716,278612102.36662656,-264418495,-1698778,1560280063,0.03337356052486633,-0.05987415016936414,0.36704712561252156,0.37339295764787084,0.23605525637157085,0.25904123893052017,-0.1288326561618514,slerp,14958,-6448,-0.4012612573773896,0.8635411140102736,-0.1001688510928382,0.2885348315412767,A7E2DD46D8A14D74DDE87601,0x00,0x00,0x00,0x04,0x12,0x01,7370000DA7E2DD46D8A14D74DDE87601414B3DF02614E6FFFFFBFF5C00402A1880A5D45771421201
405119,4025071038,126,7,0x00,0x0D,6238204.837769329,-45445757.20152091,278716611.9340938,-537048189,-1706969,-1191184401,0.033026607667924646,-0.05996046691511445,0.36727775316757316,0.37360267983320244,0.23589521599846416,0.2593850154513569,-0.12904194359543603,slerp,14991,-7486,-0.40125371311416197,0.8635491749046472,-0.10016746319207408,0.2885216795169218,A7E1DDB6D4A1C575DD007F01,0xFF,0x0F,0x00,0x04,0x09,0x01,7E70000DA7E1DDB6D4A1C575DD007F01834BFDDF27F4E5FFEFF7FFB8FFFFE9178095D4077C420901
420105,4025086024,139,7,0x00,0x0D,6164385.677751912,-45364247.81642833,278602218.4077153,-801289341,-1330139,-1040189425,0.03268167785971149,-0.05970185385265161,0.36661554188377,0.3728798184025245,0.23523953063056763,0.25893471385727695,-0.12905245507257912,slerp,15035,7500,-0.40124807397881757,0.8635569761052069,-0.10016714666416925,0.2885062822149275,87E2DDF6CDA15577DDF07801,0x01,0x00,0x00,0x04,0x1B,0x01,8B70000D87E2DDF6CDA15577DDF07801834B3DD025B4EBFF0FF8FFC10100AA1770C5D4575D421B01
435097,4025101016,150,7,0x00,0x0D,6148515.261914351,-45298906.36300175,278388754.39710027,272452864,-334810,318766391,0.032453747702964574,-0.059759510741414515,0.36658587050241837,0.3728399727980314,0.23502767985627504,0.2590476173247305,-0.1290967349540374,slerp,14898,-7441,-0.4012473550682441,0.8635619455259537,-0.10017035424088583,0.2884912934932761,07E1DD06C8A18577DDF47601,0x02,0x00,0x00,0x0C,0x12,0x01,9670000D07E1DD06C8A18577DDF47601004D3D1026E4FAFF37FDFF1202C07F17C0BAD4FF5B421201
472494,4025138413,180,7,0x00,0x0D,6186330.969238999,-45333395.31764077,278615379.63996255,-801288767,-699354,1677719931,0.03210713202081098,-0.0596155371069013,0.36658721920157067,0.3727882367686601,0.23474407480048212,0.25909518760328243,-0.12936758705321877,slerp,14954,-7465,-0.40124414952538023,0.8635728565503702,-0.10018224445880693,0.2884589603328071,67D8DD96BDA1B577DD007501,0x02,0x00,0x00,0x00,0x09,0x01,B470000D67D8DD96BDA1B577DD007501C14D3DD02654F5FF7BF9FF6302803F1770D5D4035C420901
502531,4025168450,204,7,0x00,0x0D,6269249.157370518,-45404525.49003984,278703046.13227093,4016321,-633817,1644166151,0.03314428166896707,-0.05981683045538933,0.36698913154897056,0.3733063343798873,0.23580003504219949,0.25906362883565076,-0.12900387194479815,slerp,15060,-7482,-0.40124335075385414,0.863581639325476,-0.10019924654392288,0.288427870858163,67CCDD46B0A16578DDF48201,0x02,0x00,0x00,0x0C,0x12,0x01,CC70000D67CCDD46B0A16578DDF48201C1483D002754F6FF07FCFF6102C0FF1720B0D4AF6E421201
539924,4025205843,234,7,0x00,0x0D,6127111.376574895,-45473380.47810146,278459772.4461036,805128961,46118,-1241515080,0.032684375258016186,-0.0597598479162026,0.36673018131171964,0.37300205588428226,0.23526726321168334,0.2590502491545962,-0.12912326269006447,slerp,15001,7463,-0.40123963250580547,0.8635929727756925,-0.10020563318901032,0.28839688929708973,07C7DD36A5A1FD78DDF07901,0x02,0x00,0x00,0x0C,0x24,0x01,EA70000D07C7DD36A5A1FD78DDF07901014BFD2F26B40000B8FBFFB50280AA17B0BAD4AF62422401
569927,4025235846,258,7,0x00,0x0D,6020189.698004553,-45419301.40511584,278711108.10124546,-801289344,-1416154,1426062331,0.03141794675396085,-0.059701516677863525,0.3671334423582719,0.37328048833244215,0.23446250267248797,0.2597837676914184,-0.12991555662933985,slerp,14934,7414,-0.4012380540392588,0.8636020191498455,-0.10020871110333021,0.28837092559775873,47C3DD469BA1C578DDF06E01,0x00,0x00,0x00,0x04,0x12,0x01,0271000D47C3DD469BA1C578DDF06E01804B3DD02664EAFFFBFBFF5400C0BF1680C5D45775421201
584940,4025250859,269,7,0x00,0x0D,6161955.635056898,-45336567.61030146,278770964.4368137,-1610789440,-371674,1577056955,0.032337759575862594,-0.0596155371069013,0.3671617650404712,0.37337314400819566,0.2352282050183685,0.2593732475482382,-0.12961757090256537,slerp,15027,7493,-0.4012344198331939,0.8636069265000569,-0.10021015312599475,0.2883607845264512,27C3DDB698A15D79DD007601,0x00,0x00,0x00,0x0C,0x12,0x01,0D71000D27C3DDB698A15D79DD007601C04DFD9F2654FAFFBBFAFF5D00406A1770D5D4AF76421201
614964,4025280883,293,7,0x00,0x0D,6324189.999064921,-45243128.94095645,278685606.629976,-176319,-1399769,-1140851357,0.03326161849522139,-0.05941390658362518,0.3669324861845719,0.3731967269122821,0.23584835452431951,0.2587221329060261,-0.12928344283305543,slerp,14972,7442,-0.40122945714652675,0.8636183161698051,-0.10022004279232483,0.2883301401460461,87BDDD668DA1557ADDF07D01,0x01,0x00,0x00,0x00,0x12,0x01,2571000D87BDDD668DA1557ADDF07D01414FFDFF27A4EAFF63FDFFBB01801518D0FAD4036C421201
652463,4025318382,323,7,0x00,0x0D,6169525.985534423,-45186133.58692741,278719182.97562283,536694593,-343001,1761605635,0.03256703843176186,-0.05941424375841327,0.36727775316757316,0.37347504913370155,0.23546632816281077,0.2592254095297699,-0.12977444926127585,slerp,14932,-7444,-0.4012206293658792,0.8636351620010002,-0.10022501790338254,0.288290234508595,C7B7DD067FA1DD7BDDF47B01,0x01,0x00,0x00,0x00,0x09,0x01,4371000DC7B7DD067FA1DD7BDDF47B01414FFD1F27C4FAFF03F8FF6801C09417C0FAD4037C420901
