elapsed_us,t_us,tick,sub_index,secondary_status,sensor_status,reference_accel_x,reference_accel_y,reference_accel_z,unknown_middle_s32_0,unknown_middle_s32_1,unknown_middle_s32_2,mag_body_x,mag_body_y,mag_body_z,mag_body_norm,mag_world_x,mag_world_y,mag_world_z,orientation_method,orientation_span_us,nearest_q_age_us,q_w,q_x,q_y,q_z,unknown_lead_hex,unknown_p28,unknown_p29_low,unknown_p32_bits23,unknown_p35_bits23,unknown_or_escalation_p38,unknown_p39,native_hex
224914,3996288980,1841,7,0x00,0x0D,6230361.642185584,-45465406.963891536,278654458.6848344,1883064832,-728025,1610611675,0.03256838713091421,-0.05973051370963902,0.3671037709769202,0.3733545403149687,0.24708088766418665,0.2571322435479892,-0.11057873689302448,slerp,14678,7146,-0.4066199973295881,0.8506817007523795,-0.09407934572115453,0.3196089774793639,8786EF66D9CE6593D9F47C01,0x02,0x00,0x00,0x0C,0x09,0x01,3177000D8786EF66D9CE6593D9F47C01004A3D7027E4F4FFDBFBFF5F0200951720C0D4FF73420901
262451,3996326517,1871,7,0x00,0x0D,6224110.23432079,-45410224.295169465,278560928.1964238,-801289855,-19418,335540875,0.03222042274960827,-0.059817167630177415,0.3669311374854196,0.3731684724649232,0.24667900005180274,0.2572299761877948,-0.11062060895544447,slerp,14988,-7471,-0.40661315299903933,0.8506994261236231,-0.09408358801008958,0.31956925488580074,8780EFB6CBCEAD94D9F87001,0x01,0x00,0x00,0x0C,0x24,0x01,4F77000D8780EFB6CBCEAD94D9F8700181493DD026B4FFFF8BF2FF130180541710B0D4FF6B422401
292497,3996356563,1895,7,0x00,0x0D,6075941.48848049,-45109825.91982954,278489853.01691306,4018050,33831,1409283752,0.03164587691070776,-0.059529894710727164,0.3668448207396693,0.3729884614746655,0.24618734407835627,0.2572381977740009,-0.11108867455716205,slerp,15018,-7438,-0.40660849395684184,0.8507175906635731,-0.09407761751799663,0.3195285831656563,2785EF36BBCE5595D9F07101,0x00,0x00,0x00,0x0C,0x09,0x01,6777000D2785EF36BBCE5595D9F07101824F3D0027840000A8F6FF530000EA1650E5D4FF67420901
329919,3996393985,1925,7,0x00,0x0D,6252022.250847909,-45394532.76105606,278519465.75088114,-1338161150,-392154,-1325400749,0.032455096402116926,-0.059817167630177415,0.36658587050241837,0.37284933589559105,0.2466136046055884,0.25692768844557107,-0.11039257317065036,slerp,15037,7515,-0.4066082640812429,0.8507306589690738,-0.09408225869921992,0.31949271363982124,E782EFE6ADCE1D96D9F87E01,0x02,0x00,0x00,0x0C,0x1B,0x01,8577000DE782EFE6ADCE1D96D9F87E0102483DB02604FAFF53FDFFB00200801710B0D4FF5B421B01
359890,3996423956,1949,7,0x00,0x0D,6304646.804384711,-45390938.98249687,278742864.0157171,-1342354943,332839,33552652,0.03325757239776435,-0.059961478439478716,0.3671334423582719,0.37348147144975635,0.24755420169660966,0.25703374042595273,-0.11017705306130414,slerp,22396,7445,-0.4066131225542397,0.8507386680370933,-0.09409761177661517,0.31946068104087644,C775EFF6A0CEC594D9F47A01,0x02,0x00,0x00,0x04,0x1B,0x01,9D77000DC775EFF6A0CEC594D9F47A01014AFDAF271405000CF9FF0102C014185095D45775421B01
382434,3996446500,1960,7,0x00,0x0D,6344862.123539306,-45383479.67581445,278719307.89660054,540887682,-396250,50330299,0.031992492592861355,-0.05996080408990254,0.36675850399391896,0.3730021687085337,0.2463276966856438,0.2573313622229648,-0.11060675261162041,slerp,22592,7593,-0.4066133321679317,0.8507476229595012,-0.09410220848002301,0.3194352117272482,8772EF169ACE5D94D9F47C01,0x02,0x00,0x00,0x0C,0x12,0x01,A877000D8772EF169ACE5D94D9F47C01824A3D2026F4F9FFBBFAFF0202402A177095D4FF63421201
389906,3996453972,1972,12,0x00,0x0E,6334368.183737606,-45383121.15740085,278746306.58215296,-134213476,100663551,-467174756,nan,nan,nan,nan,nan,nan,nan,slerp,22592,-7527,-0.4066111018470731,0.8507534003318103,-0.09410371394626173,0.3194222201101418,07DCBB65E9DC5166D30528F5,0xFF,0x07,0x00,0x04,0x1A,0x01,B4C7000E07DCBB65E9DC5166D30528F59C1000F8FF0000069C7A27E4FFF7FF020018E0D473421A01
404880,3996468946,1984,7,0x00,0x0D,6313089.994128392,-45367145.009133615,278733859.2192067,-1875031486,-678873,352318795,0.03371613010956288,-0.05978850777319001,0.36701880293032224,0.3733821698952917,0.2478345204835624,0.256662979205866,-0.11007456726041831,slerp,15328,7447,-0.4066065616477,0.8507633412309886,-0.09410637717655838,0.319400737346085,2771EF368BCEF595D9EC8101,0x01,0x00,0x00,0x00,0x12,0x01,C077000D2771EF368BCEF595D9EC8101424A3D9027A4F5FF4BF5FF1401C0691860B5D40370421201
442396,3996506462,2014,7,0x00,0x0D,6077888.315905009,-45421182.37557374,278773838.9069381,-532854016,-1403866,1610610751,0.03210713202081098,-0.059758836391838335,0.3669311374854196,0.3731493616634661,0.24652110731069457,0.2572650096795293,-0.11082646143747846,slerp,15033,-7516,-0.4066018587374523,0.850776266209386,-0.09411667370078286,0.31936926129100995,E76AEF9680CE9D96D9F86C01,0x03,0x00,0x00,0x0C,0x09,0x01,DE77000DE76AEF9680CE9D96D9F86C01004B3DE02694EAFF3FF8FF5F03803F17E0BAD4FF6B420901
472407,3996536473,2038,13,0x00,0x0E,6385929.489848899,-45284070.88251348,278680050.5251947,-134213477,102760959,-735642988,nan,nan,nan,nan,nan,nan,nan,slerp,15023,-7493,-0.4065942148740199,0.8507890908329476,-0.09412755705506957,0.3193416201397342,07D8BB71E7DC5E6623062CF5,0xFF,0x0B,0x00,0x04,0x27,0x01,F6D7000E07D8BB71E7DC5E6623062CF59B1000F8FF01200694FA26D4FFFBFF010018D0D473422701
510033,3996574099,2068,7,0x00,0x0D,6138665.867564534,-45550216.17719681,278641835.1251073,-1342355008,-1063898,67107199,0.031992492592861355,-0.05990314720113964,0.36698913154897056,0.3732196796820518,0.24642960019807125,0.25744798779449024,-0.11084184692055661,slerp,15147,-7499,-0.40659051163057897,0.8508062671682137,-0.09413460448692655,0.31929849332147536,275DEF2666CE8598D9FC7901,0x01,0x00,0x00,0x0C,0x1B,0x01,1478000D275DEF2666CE8598D9FC7901C049FDAF26C4EFFF7FF9FF0301402A1720A0D4AF6E421B01
540013,3996604079,2092,7,0x00,0x0D,6140345.459773182,-45375584.123015344,278385723.3569046,-801289279,-715740,-1191184021,0.03245239900381223,-0.05973051370963902,0.3664429083922694,0.3726946438843804,0.24645403523037054,0.25680030863126974,-0.1105228826336747,slerp,14990,7471,-0.40658551000626614,0.8508204671210451,-0.09414040411527104,0.3192653130139328,C757EF2659CEE599D9E86F01,0x01,0x00,0x00,0x04,0x12,0x01,2C78000DC757EF2659CEE599D9E86F01C14B3DD02414F5FF6BF9FFB801807F1720C0D45755421201
555006,3996619072,2103,7,0x00,0x0D,6205770.206781471,-45429674.35375784,278516963.8189828,-264418877,-1367002,1593834467,0.033142932969814715,-0.05998980112167804,0.36710511967607257,0.3734479871907782,0.24736902454743037,0.25709968472578953,-0.1103255045091394,slerp,14982,7474,-0.406580624688729,0.85082908741918,-0.09413937028671204,0.3192488662332096,2759EF3653CE7D9AD9EC8001,0x01,0x00,0x00,0x00,0x1B,0x01,3778000D2759EF3653CE7D9AD9EC8001C3493DF02624EBFFE3FBFF5E0180FF171090D40374421B01
585033,3996649099,2127,7,0x00,0x0D,6239826.635009684,-45262396.72343551,278477861.2531891,-532853183,676902,1677719808,0.03314158427066237,-0.05964453413867679,0.3670754482947209,0.3733633884051294,0.24737183084472836,0.2568604413385787,-0.11058983127411456,slerp,14973,-7484,-0.40657960580378627,0.850841402256425,-0.09414701978923619,0.31921508582077257,A752EF5646CE359BD9F47B01,0x02,0x00,0x00,0x08,0x00,0x01,4F78000DA752EF5646CE359BD9F47B01414E3DE026540A0000F9FF630240FF1710D0D4AB72420001
622509,3996686575,2157,7,0x00,0x0D,6420728.508331673,-45251717.45336255,278758000.8571998,-2143466301,-699353,-201327249,0.03372017620701992,-0.059759510741414515,0.36724808178622154,0.3736032695027507,0.24790446142646894,0.25680565313433723,-0.11033420823227881,slerp,15063,-7502,-0.4065732321995516,0.8508563411987268,-0.09414735782039739,0.3191832835788294,C752EF763BCE4D9CD9F88801,0x00,0x00,0x00,0x08,0x12,0x01,6D78000DC752EF763BCE4D9CD9F88801C34C3D802754F5FF6FFDFFF300806A18C0BAD4AB7A421201
652512,3996716578,2181,7,0x00,0x0D,6169219.0,-45296044.0,278691904.0,1077758338,-371673,-1442842321,0.03256703843176186,-0.06001879815345353,0.3669324861845719,0.37323225683425587,0.24677505947281275,0.2572633144552221,-0.11054399395396916,nearest,,7511,-0.4065714286216738,0.8508662897292281,-0.09414830455321127,0.3191587805163825,0750EFE62DCE959CD9EC7801,0x00,0x00,0x00,0x00,0x09,0x01,8578000D0750EFE62DCE959CD9EC780182493D402754FAFF2FF9FFA900C09417B08AD4036C420901
