elapsed_us,t_us,tick,sub_index,secondary_status,sensor_status,reference_accel_x,reference_accel_y,reference_accel_z,unknown_middle_s32_0,unknown_middle_s32_1,unknown_middle_s32_2,mag_body_x,mag_body_y,mag_body_z,mag_body_norm,mag_world_x,mag_world_y,mag_world_z,orientation_method,orientation_span_us,nearest_q_age_us,q_w,q_x,q_y,q_z,unknown_lead_hex,unknown_p28,unknown_p29_low,unknown_p32_bits23,unknown_p35_bits23,unknown_or_escalation_p38,unknown_p39,native_hex
255122,4077362819,701,7,0x00,0x0D,6203858.300618556,-45801661.40151203,278591461.31793815,272450624,-1334233,-1358956549,0.03245239900381223,-0.06042104767564151,0.36724808178622154,0.3735973966437454,0.2119496813837084,0.26360800141766966,-0.15862902927557268,slerp,14550,7078,-0.39170410279982776,0.8830576464028373,-0.1086833171718953,0.23444621035064064,6738C5F684533560E4FC8201,0x02,0x00,0x00,0x08,0x12,0x01,BD72000D6738C5F684533560E4FC820140443D1027A4EBFFFBF7FFAE02807F172040D4AB7A421201
292620,4077400317,731,7,0x00,0x0D,6092806.877102803,-45541180.13831776,278839446.4448598,1614629123,-1735641,1644164751,0.03187650446575937,-0.05978783342361384,0.36710511967607257,0.3733053247073084,0.2113527377769148,0.2633112847148241,-0.15922956079466033,slerp,14980,7483,-0.3916935526398197,0.8830735210403696,-0.10868647980547118,0.234402573290601,E734C5567553F561E4F87801,0x01,0x00,0x00,0x00,0x00,0x01,DB72000DE734C5567553F561E4F8780103493D602784E5FF8FF6FF6101C0141780B5D40374420001
322564,4077430261,755,7,0x00,0x0D,6306995.945469126,-45523853.46484897,278824454.0133654,-801289601,-674778,100662215,0.034065443190021166,-0.06001846097866544,0.36678817537527064,0.3732241091798605,0.21308069915335515,0.2624423625389477,-0.15816718264669627,slerp,14964,7412,-0.3916885981109382,0.8830822982229498,-0.10868898779742421,0.23437662128875505,A733C5B66A53AD62E4EC8901,0x00,0x00,0x00,0x00,0x09,0x01,F372000DA733C5B66A53AD62E4EC89017F4A3DD026B4F5FFC7FBFF050080AA18C08AD45365420901
360164,4077467861,785,7,0x00,0x0D,6145436.1058949055,-45553470.38890371,278772951.5582822,540886981,-1022937,100661303,0.03256670125697377,-0.05998980112167804,0.36710511967607257,0.3733972886374016,0.21192093505629994,0.26319078069224616,-0.15888884606929624,slerp,14996,-7458,-0.39167581199792256,0.8830977710353413,-0.10868762899040513,0.23434031747145875,2733C5B65C53ED64E4F46E01,0xFE,0x0F,0x00,0x00,0x09,0x01,1173000D2733C5B65C53ED64E4F46E01C5473D202764F0FF37F8FF05FEBF94171090D40374420901
390128,4077497825,809,7,0x00,0x0D,6047206.827155546,-45500568.31469979,278626298.0885594,1077758402,-1735641,-1291847325,0.031187319198909234,-0.05984515313758865,0.3671617650404712,0.3733120048170301,0.21074035582687742,0.2636466631599904,-0.1595017002137406,slerp,14973,-7484,-0.39166396118869373,0.8831098112404905,-0.10869358359111106,0.23431198791971586,272FC58652534D67E4FC6A01,0x01,0x00,0x00,0x0C,0x09,0x01,2973000D272FC58652534D67E4FC6A01C2493D402784E5FF63F9FFB201009516E0AAD4AF76420901
405113,4077512810,820,7,0x00,0x0D,6015427.648186356,-45418491.2335441,278702550.5309817,-2143466109,-1407961,1375730315,0.032337759575862594,-0.059614862757325124,0.3671617650404712,0.3733730363371131,0.2117310983787932,0.2630584101412031,-0.1593036066662885,slerp,15025,7501,-0.39165924550065684,0.8831146837412122,-0.10870311960372135,0.2342970818489513,C72AC5464C533568E4F07401,0x01,0x00,0x00,0x0C,0x12,0x01,3473000DC72AC5464C533568E4F07401834D3D802784EAFF8BFAFF5101406A1790D5D4AF76421201
420116,4077527813,833,7,0x00,0x0D,6064139.2950263005,-45483692.8549171,278760519.8322125,545081603,-2116568,-1090520117,0.032453747702964574,-0.06004644648607668,0.36719008772267053,0.37348009585164704,0.21184458238450476,0.2633200615451649,-0.15897106686293816,slerp,15019,7479,-0.39165327010014356,0.8831202771017685,-0.10871005759700346,0.2342827683992481,C723C52648537569E4F87801,0x01,0x00,0x00,0x0C,0x00,0x01,4173000DC723C52648537569E4F8780103497D2028B4DFFFCBFBFFBE01C07F179085D4FF77420001
435033,4077542730,844,7,0x00,0x0D,6139333.911699482,-45500654.49203683,278640398.3216182,-2143467134,-343001,33553023,0.032453747702964574,-0.05998980112167804,0.36701880293032224,0.3733025899762723,0.2117514376178165,0.26317245661683597,-0.15892265549014845,slerp,14881,7377,-0.39164650042938765,0.8831269252559709,-0.10870800213948009,0.23426997857214066,0725C5964353B56AE4F07201,0x00,0x00,0x00,0x00,0x00,0x01,4C73000D0725C5964353B56AE4F0720182493D8027C4FAFF7FFAFF0100C07F171090D40370420001
472447,4077580144,874,7,0x00,0x0D,6263244.4378162455,-45639556.5539281,278582310.2892144,4015937,381991,234879604,0.03279631728766112,-0.060249425708505146,0.36698913154897056,0.3733451679088739,0.21201733880985557,0.2632026273832622,-0.15861790372918116,slerp,15020,7472,-0.39164154252928324,0.8831386770474632,-0.10871014491277299,0.23423296877507258,6725C5E635530D6CE4F48201,0x02,0x00,0x00,0x08,0x2D,0x01,6A73000D6725C5E635530D6CE4F4820141473D0027D4050074FAFF0D0240BF17F05FD4AB6E422D01
502493,4077610190,898,7,0x00,0x0D,6191693.124417831,-45153075.08982036,278921297.7139055,2147307775,-707544,-1291847329,0.03256703843176186,-0.05918429055293783,0.36753670340482414,0.37369321721186766,0.21206594387273955,0.2629289918439348,-0.159821779765626,slerp,15030,7505,-0.3916347980076055,0.8831504137940656,-0.10871271539117738,0.23419879828297538,0724C5A62953BD6CE4F07D01,0x01,0x00,0x00,0x00,0x36,0x01,8273000D0724C5A62953BD6CE4F07D01FF50FD7F2834F5FF5FF9FFB201C094176025D50388423601
539995,4077647692,928,7,0x00,0x0D,6034384.208435573,-45590820.558127195,278546861.6412229,-1065531133,-371674,-1275071137,0.031988446495404305,-0.06007611786742835,0.3668448207396693,0.3731052440675829,0.2112049636483942,0.2633059043365751,-0.15896536485193707,slerp,15079,7524,-0.391632861408423,0.8831628311666851,-0.1087182170347821,0.23415265276198396,E71FC5561753BD6DE4E47701,0x00,0x00,0x00,0x0C,0x00,0x01,A073000DE71FC5561753BD6DE4E4770103497DC02654FAFF5FF5FFB3008029171080D4FF67420001
571383,4077679080,952,7,0x00,0x0D,6111248.95872295,-45861960.08388993,278426255.7627571,1883063362,-1706971,-1375733737,0.031876167290971286,-0.0602190799775773,0.3667598526930713,0.37303514202009336,0.21104549887537433,0.26339175809560555,-0.1588703759475052,slerp,14972,-6109,-0.39161877836163694,0.883179650753367,-0.10871279422717364,0.23411528207492163,4720C5160A53656FE4F06E01,0xFE,0x0F,0x00,0x00,0x24,0x01,B873000D4720C5160A53656FE4F06E0142443D7025F4E5FF17F8FFADFEBF14179065D40364422401
584977,4077692674,963,7,0x00,0x0D,6115203.408342773,-45770835.46771507,278530655.4370627,-1606596800,-318426,-1426067093,0.03175781894035269,-0.06004779518522903,0.36673018131171964,0.37296825958167296,0.21091702603743884,0.26330482951552886,-0.15902797721376855,slerp,15007,7485,-0.39161532369486474,0.8831859585793825,-0.1087100425904508,0.23409854219017684,2724C5760453C570E4F07501,0x01,0x00,0x00,0x08,0x24,0x01,C373000D2724C5760453C570E4F0750140473DA02624FBFF6BF1FFAA01C0FE165085D4AB62422401
614992,4077722689,987,7,0x00,0x0D,5973065.0562,-45659956.1432,278431108.8128,-1606596671,-23515,67106479,0.03164587691070776,-0.060105114899203844,0.36667218724816864,0.37291095353160414,0.21077519356097452,0.26335440088137996,-0.15899954899179228,slerp,15000,-7491,-0.39161793787571403,0.8831931951695938,-0.10871206447535908,0.2340659261353574,C721C596F8526570E4F86901,0x02,0x00,0x00,0x0C,0x12,0x01,DB73000DC721C596F8526570E4F86901C1473DA025A4FFFFAFF6FF030200EA16B07AD4FF5F421201
652489,4077760186,1017,7,0x00,0x0D,5990285.350443304,-45262870.91927205,278626490.0867942,1610435776,62503,1593834492,0.03153224900712239,-0.0597598479162026,0.3670754482947209,0.37324242375590844,0.21085983560624272,0.26342898812124815,-0.1595406056046821,slerp,15001,-7469,-0.3916159541333171,0.8832015274523107,-0.10870962526591144,0.2340389363945708,A722C546ED521D70E4FC6C01,0xFF,0x0F,0x00,0x0C,0x1B,0x01,F973000DA722C546ED521D70E4FC6C01C04CFD5F27F40000FCFBFF5EFFFFD416B0BAD4AF72421B01
